Name,PE_14,PE_8,PE_9,PN_16,PN_17,PN_9
PB.11612.2,1.43222,0.817328,2.64069,0.735007,0.0,2.01532
PB.8300.8,324.303,346.163,287.052,340.602,403.015,288.053
PB.3153.4,0.0,0.0,0.810323,0.451089,1.00701,0.0
PB.3151.2,0.0,6.4891,4.492,4.52548,5.71605,4.06469
PB.7210.2,1.58904,10.223,2.92984,2.87429,4.79076,6.52924
PB.8767.3,0.0,1.15115,0.0,0.415859,1.08889,0.0
PB.3149.6,0.0,0.406122,0.0,2.1831,3.63409,0.49291
PB.234.4,4.74064,4.05804,0.0,1.21644,1.35779,1.66768
PB.3149.5,9.23502,14.9472,23.1085,53.6075,59.1578,16.7306
PB.10380.3,0.0,3.8771,4.17549,3.0992,5.62141,12.7466
PB.1269.1,24.4787,20.3939,15.798,33.5012,34.1436,13.8126
PB.7506.3,2.67204,3.87548,0.940856,1.25797,0.565413,1.45137
PB.3149.3,1.68207,1.08559,6.20273,7.63025,25.496,3.99951
PB.1052.15,0.0,0.281999,2.105,2.74668,1.55417,0.813239
PB.7322.6,4.5704,1.18953,2.3351,2.3043,1.22753,0.614486
PB.3149.1,1.16573,0.0,6.7191,1.64705,4.3988,2.46051
PB.2512.7,42.0161,33.7991,63.9388,33.0215,40.2196,45.1493
PB.3147.7,0.0,1.00518,11.4339,0.668619,0.0,1.17819
PB.3147.3,1.92205,0.291709,4.32501,4.68438,7.95972,0.564888
PB.3542.2,1.12161,0.0,2.2351,5.60068,5.41582,2.65598
PB.4498.1,5.29681,12.3986,5.78973,5.61014,6.73635,4.41783
PB.4406.1,115.259,157.408,113.765,184.466,192.116,128.481
PB.6223.12,0.0,1.29909,2.0986,0.584123,0.651998,1.60161
PB.3146.14,0.0,3.63532,8.77091,15.0058,17.5745,4.68687
PB.11663.2,0.0,7.7149,7.47777,6.93785,6.19522,7.60918
PB.3147.1,0.0,0.966526,4.18299,2.14399,7.94779,4.07045
PB.3146.10,0.0,0.866176,1.39932,7.01041,6.95558,6.40774
PB.3146.9,2.7632,0.0,0.0,2.82485,1.57874,0.0
PB.3146.6,4.85837,0.589402,1.90429,6.89049,8.18811,7.26657
PB.10221.12,4.07371,0.580321,7.56475,20.0965,12.2038,4.26891
PB.3146.1,579.588,1329.81,2144.61,6788.06,4404.48,2393.66
PB.3145.15,108.855,75.6862,51.1806,84.5897,127.394,98.6576
PB.2598.1,1.93759,0.0,0.0,0.994362,1.10991,2.72645
PB.3777.2,14.6542,5.39424,8.89828,5.68715,6.7819,6.73757
PB.3145.14,0.0,1.23355,0.0,2.17615,0.959666,0.726127
PB.822.6,1.9284,5.50242,1.77777,5.93786,5.5232,1.35675
PB.4498.6,0.675145,0.385287,0.622408,0.0,0.0,0.475009
PB.12054.10,596.143,137.808,512.031,1307.45,1482.57,333.226
PB.2424.1,1.36914,1.56266,3.78658,0.351317,1.17642,1.92656
PB.3145.8,1.08834,1.97308,0.0,0.726605,1.25457,1.6088
PB.3145.7,0.0,0.0,1.53046,3.40469,3.67964,0.0
PB.3145.4,2.59111,0.0,6.32916,5.69649,5.53772,0.954109
PB.7700.1,3.11805,2.2477,0.0,12.4281,0.712342,9.23835
PB.11466.1,0.0,0.0,1.01048,0.562514,0.627878,0.0
PB.3145.1,477.143,329.063,395.826,937.648,1274.78,429.964
PB.4193.5,0.0,1.40234,1.1327,0.63055,1.40764,5.18673
PB.3144.2,2.07523,0.599234,0.0,6.3312,3.68324,0.0
PB.3517.5,4.71782,2.93886,3.17436,55.6071,49.3366,4.91093
PB.3143.7,1.28822,0.0,0.0,1.32221,0.737928,0.0
PB.3143.6,2.98397,2.53128,5.49427,0.765609,0.854408,1.11024
PB.8089.1,222.766,334.291,277.623,512.332,543.509,264.12
PB.3000.1,0.0,0.30702,1.48792,0.276097,0.0,0.757032
PB.12054.7,1015.1,590.446,1125.84,678.459,552.446,757.219
PB.4480.1,2.36638,1.35043,0.0,2.42882,2.71105,0.0
PB.8228.4,6.55007,15.9653,20.1181,24.5504,35.4232,13.9874
PB.9056.2,8.93658,1.4571,2.35386,7.86207,1.46261,5.38926
PB.3861.1,2.96187,1.12684,1.82034,0.0,0.565548,0.694625
PB.5884.2,0.0,3.21747,2.59882,2.17006,0.807405,0.0
PB.7402.1,0.849832,0.0,1.5669,0.0,0.486807,0.0
PB.3688.11,1.56483,0.0,4.23164,0.0,0.929389,2.23887
PB.6297.12,0.0,0.792005,1.27944,0.356117,0.0,1.95288
PB.4587.1,13.9647,10.9053,18.2945,16.2191,33.2605,12.9277
PB.3141.21,1.22752,0.336571,1.11033,0.0,0.0,0.0
PB.7625.2,0.0,0.0,0.852872,1.68793,2.33249,0.0
PB.9553.1,5.02764,5.37963,11.0079,5.80535,5.03995,3.09512
PB.7115.2,0.0,0.496852,1.11749,0.0,0.515325,0.0
PB.2547.3,5.231,0.965351,1.8159,5.79941,0.968785,0.0
PB.2654.1,87.9355,95.3213,80.108,133.813,132.472,62.7137
PB.6448.6,2.75733,1.45672,4.22661,4.97106,11.1548,2.26675
PB.3141.18,1.03725,0.642015,0.43751,0.22756,0.0,0.310603
PB.2782.6,2.15975,9.24089,2.98657,6.93746,10.8713,2.67735
PB.6697.2,1.2383,0.0,1.19974,1.63468,2.94857,0.0
PB.3141.16,0.0,5.59535,0.0,6.46632,3.0059,0.0
PB.1350.4,1.22531,0.70132,1.13634,1.87067,0.0,0.0
PB.3141.14,0.0,12.5178,9.96512,10.057,11.2677,6.458
PB.3140.11,0.985923,3.37584,0.90891,1.01194,0.564764,1.38732
PB.3140.10,4.33375,0.824385,1.33174,0.0,0.827498,3.04908
PB.3141.13,3.62712,2.89786,2.67504,0.0,0.0,2.04153
PB.706.11,0.0,4.21636,1.39753,2.44245,1.05419,2.84282
PB.3140.8,0.0,1.29134,3.3203,0.0,0.515778,1.90049
PB.11683.1,4.45565,6.32331,10.1951,9.35978,9.9164,12.1947
PB.8473.2,0.604148,0.715098,0.0,0.303331,0.0,0.0
PB.6382.9,0.871175,1.49147,1.60625,2.23541,1.99613,0.0
PB.3697.1,0.994193,0.567359,0.0,0.510214,0.569502,0.0
PB.3141.5,1.70255,1.28311,2.19273,0.0,0.467291,1.33805
PB.3141.4,23.9747,11.8548,24.4675,2.94067,0.0,7.03476
PB.3141.3,2.16798,1.23721,3.99727,0.0,0.0,1.57111
PB.3141.2,20.7273,14.3704,22.6851,2.94847,1.38609,14.7602
PB.11800.6,2.69041,1.38243,3.99804,3.54842,5.26465,0.795037
PB.7705.9,1.3455,0.76784,2.4808,0.0,0.0,1.8933
PB.1888.15,0.718642,0.820219,1.32502,0.0,0.411658,1.01123
PB.3140.5,1.49469,5.17914,1.82657,0.0,0.856198,2.10322
PB.3139.5,1.58512,1.14285,0.0,0.808737,1.69388,0.0
PB.1458.1,1.63189,7.67884,2.56325,2.51243,1.90831,4.59756
PB.9765.8,41.5145,7.22651,6.48847,6.93831,7.48232,0.0
PB.3139.3,0.0,3.37902,1.42163,0.791393,2.20838,1.47002
PB.3139.2,0.0,2.93625,0.0,1.44277,0.402605,4.33609
PB.11921.3,4.3581,0.0,4.71644,5.23836,6.56919,0.0
PB.7513.15,2.16633,0.618132,0.0,0.555873,1.86285,1.52415
PB.4569.11,2.30585,2.25855,0.0,0.521561,0.0,0.0
PB.3139.1,0.934271,1.59949,0.0,0.479462,1.33794,1.31464
PB.6275.1,0.0,1.00353,2.97468,3.04976,2.01464,3.43071
PB.3137.2,0.0,0.981981,1.6673,0.0,2.06116,0.0
PB.3137.1,26.6436,12.2416,18.5539,27.7163,33.7868,14.6925
PB.7724.18,4.24517,2.97619,0.961573,2.68882,4.80446,2.9571
PB.3135.3,1.52354,1.10235,0.0,2.07937,0.568867,1.39982
PB.3135.2,4.52208,2.58063,6.25327,4.64141,7.77112,4.77237
PB.3132.1,1.38548,0.790655,0.0,1.42204,0.0,0.0
PB.7687.20,7.45852,2.60081,2.59291,2.30757,4.37261,2.13535
PB.3131.15,2.23264,2.97292,2.74433,2.29156,0.426307,1.57081
PB.9234.16,5.238,3.6059,5.42662,4.72138,2.77124,5.72181
PB.11547.3,7.7294,3.35182,3.24664,5.37897,3.80007,5.72058
PB.3330.1,0.773983,0.441691,0.0,0.794407,1.33008,0.544548
PB.10666.8,0.0,0.807125,1.35978,0.0,0.848764,1.97376
PB.267.5,2.19606,2.10105,1.59036,7.4026,1.05394,1.29151
PB.7977.3,0.0,3.76201,3.3139,4.65191,3.06085,2.30544
PB.3131.8,0.845035,0.964477,0.779027,0.0,0.0,0.0
PB.10108.1,2.58934,0.738832,5.9677,0.664417,2.35204,4.55442
PB.10440.2,4.62824,7.80206,6.09532,8.73894,13.5558,5.47249
PB.3131.6,0.0,0.973442,0.393134,0.0,0.244279,0.0
PB.9924.39,0.805839,0.0,1.66497,1.30977,1.82524,0.0
PB.3131.5,0.0,1.71077,0.0,0.907658,1.17566,0.0
PB.8024.1,0.0,1.32237,2.13622,0.594592,0.663684,0.815158
PB.3130.2,12.825,2.66928,2.89498,2.48464,3.05183,2.74302
PB.3130.1,4.19523,3.33535,10.016,6.35513,1.41782,8.56441
PB.3129.1,3.47441,1.32184,2.13535,2.38078,0.663414,2.44448
PB.2615.3,1.64008,2.40832,0.0,0.0,1.68129,3.19145
PB.4134.1,2.84439,1.62321,2.62221,2.18959,0.0,6.00364
PB.754.5,0.0,1.50563,1.32957,2.47642,0.710278,0.90471
PB.4340.6,1.16813,0.0,1.06397,0.608009,0.0,0.0
PB.3127.9,1.05861,1.19996,0.967169,1.68339,0.599923,1.54137
PB.3127.8,7.5585,16.1899,6.17224,17.5507,19.4212,12.2162
PB.3187.2,0.0,1.42221,0.765831,0.0,0.47586,1.16893
PB.3128.2,5.9053,3.36999,5.44402,4.04076,7.89302,5.53969
PB.3127.6,0.0,0.0,1.29364,0.72014,0.80382,0.0
PB.3127.5,12.6919,15.0994,9.10037,4.34226,5.65464,4.96087
PB.4175.1,29.2744,86.2386,22.9691,52.7376,36.1358,37.2698
PB.3778.7,0.0,1.62262,1.31746,0.738689,0.0,0.0
PB.3125.3,0.0,2.13642,0.0,0.56767,0.595851,2.01186
PB.3125.2,19.2105,95.185,3.33359,11.8107,9.89798,11.7382
PB.3125.1,61.6473,611.555,19.0475,43.1202,67.0674,102.615
PB.8718.5,0.0,2.90421,1.0979,2.49588,3.50216,2.72934
PB.9071.8,0.708337,0.0,0.0,0.353654,0.394154,0.480599
PB.3124.3,7.20499,3.27281,1.74583,6.96979,5.42392,1.68467
PB.3124.2,0.0,2.2498,0.0,1.0137,2.25827,0.0
PB.7687.11,27.6631,25.7715,13.4353,24.5467,16.0453,16.6433
PB.3344.2,2.10306,0.600146,5.81635,6.48477,7.83833,2.21946
PB.632.6,1.42532,2.99267,0.545647,0.673386,3.14353,0.453335
PB.4443.1,23.2806,39.2612,38.6097,44.3626,44.9649,37.6114
PB.3121.2,2.64041,1.88352,0.608542,1.01629,1.89063,0.467496
PB.2688.3,7.55807,0.964404,2.41886,4.18957,1.82756,1.26037
PB.559.1,348.555,336.952,448.475,779.533,903.112,302.571
PB.3122.37,1.87739,1.19613,0.0,1.00259,1.08962,0.0
PB.4844.1,2.08227,2.3766,5.75887,1.06861,0.0,5.86007
PB.3122.36,0.0,2.52389,1.44305,11.9313,9.91671,4.79373
PB.3122.34,9.79768,5.94507,3.05744,10.4952,13.8631,6.70146
PB.3166.4,6.32998,0.746305,1.20561,0.0,1.49825,0.920098
PB.9079.1,9.35653,10.679,7.18806,17.6063,18.7589,8.77725
PB.11533.1,6.91104,5.07078,9.10172,5.5734,3.39329,14.5128
PB.2542.1,5.04195,3.49761,4.33294,4.47972,3.43413,1.35706
PB.2252.1,1.00225,3.43174,5.68614,10.7202,8.64273,4.14024
PB.4446.4,1.75341,0.450405,0.0,6.4273,5.54226,1.12545
PB.4519.12,0.0,1.30929,0.639231,0.609009,0.0,0.0
PB.3122.30,10.7356,9.63959,5.59878,1.25648,17.3287,14.0423
PB.8682.12,2.28281,1.30275,1.05225,0.0,1.30766,1.60611
PB.1713.3,1.24225,0.677004,0.0,0.623954,0.69135,2.45052
PB.3122.29,0.0,0.658236,0.0,0.558911,0.705094,0.753185
PB.3885.1,1.17944,4.48406,0.0,1.21116,0.0,2.50945
PB.2775.1,4.38135,0.0,3.11549,1.52988,0.0,0.0
PB.6087.3,4.35778,3.90794,5.73912,8.94556,6.41895,9.19796
PB.2700.3,5.79349,1.70388,0.0,4.10169,2.21809,2.12802
PB.11823.1,29.3003,111.901,41.5563,79.781,76.1349,85.6304
PB.5101.18,1.24481,0.355189,0.573787,1.27766,0.0,1.31371
PB.4221.4,3.50294,0.666344,2.15288,0.59923,1.49058,0.975181
PB.1690.1,1.51458,1.72866,0.0,0.0,1.73519,3.19683
PB.610.2,5.61433,0.676501,7.28693,7.33928,1.48563,3.50134
PB.5085.1,2.25387,0.0,0.0,1.15667,5.16432,0.0
PB.4932.57,88.1692,38.5561,94.1917,52.7973,303.635,35.9513
PB.10557.1,4.43569,1.8985,2.0446,7.34489,6.35222,1.5604
PB.3122.22,1.59348,2.6562,0.0,6.19639,0.939418,1.18131
PB.2499.1,0.911955,1.56128,0.84072,0.0,0.522393,0.0
PB.3122.19,0.0,1.3591,3.04418,2.57801,3.08607,0.571118
PB.3122.18,7.90006,20.6247,11.6334,15.9086,20.0852,5.08421
PB.6200.7,13.6095,2.61813,18.3864,0.87304,0.0,13.1659
PB.3122.14,2.07063,14.9794,1.87142,5.24298,5.49974,11.4335
PB.3122.12,3.34972,2.32314,4.55283,0.0,1.4034,2.96969
PB.1057.7,1.81518,0.0,1.67339,0.0,1.03979,2.5542
PB.3122.7,3.31655,8.09831,0.0,0.598455,1.75881,1.76843
PB.4331.9,0.759516,1.30031,0.0,0.779559,0.655722,0.534369
PB.5650.7,1.60738,0.0,2.44356,0.0,0.765511,0.0
PB.4324.18,0.0,0.307726,0.0,0.325628,1.09169,0.0
PB.8189.3,9.65011,10.2125,14.0268,11.3767,11.8429,9.31248
PB.11439.11,0.0,0.412977,0.0,2.98089,2.24582,0.534394
PB.3122.5,4.11757,3.79177,2.54874,0.0,0.786162,2.91166
PB.3122.2,2.01771,1.00568,0.0,2.14447,1.92772,0.996041
PB.3122.1,21.3366,18.6615,8.84765,10.4916,9.61981,18.7751
PB.4395.2,9.37392,20.5247,9.66556,22.6769,22.8511,14.1048
PB.3119.3,0.0,0.55362,0.89434,0.497859,0.0,0.682542
PB.2334.1,0.0,0.812714,1.27992,5.01045,4.71297,3.38364
PB.3119.1,4.41556,2.3189,4.25069,3.17932,7.18466,6.9112
PB.4676.5,2.15068,2.30822,4.08006,1.43968,0.470068,0.688718
PB.3118.2,1.83437,2.9916,4.28233,13.0061,19.5842,7.18991
PB.3117.9,11.0094,7.12328,1.44573,5.64237,7.20442,7.0499
PB.4247.1,1.29821,0.740855,0.0,0.0,0.743653,0.913379
PB.3733.5,0.638199,1.44233,0.581807,0.0,0.0,0.0
PB.3116.4,17.739,1.07506,12.2065,0.794164,2.05363,4.59176
PB.3116.3,8.2128,2.21146,16.034,5.96617,2.21982,0.0
PB.5509.4,2.11368,5.3444,0.0,4.18577,15.5507,2.52805
PB.3116.1,6.01668,4.29195,2.77335,3.85966,7.75468,1.05828
PB.3816.1,41.9094,52.7477,37.7738,80.6753,73.6889,41.5256
PB.951.2,1084.11,833.279,249.348,9.23111,7.00793,260.385
PB.3499.2,1.0873,0.0,0.0,1.116,3.73703,0.76499
PB.2269.4,2.84526,1.78591,2.98249,1.79632,1.01461,0.439282
PB.7153.5,1.70888,0.0,0.0,2.50273,1.88281,1.15802
PB.3114.5,0.0,0.542801,0.880005,1.98687,0.0,0.653347
PB.7174.3,0.0,0.808374,1.30588,1.45391,0.0,0.99662
PB.10244.3,0.914006,1.0432,0.842611,0.0,1.04714,1.28613
PB.9078.1,0.938742,0.0,2.59624,0.481757,0.0,0.0
PB.3114.2,0.0,0.0,1.91593,1.64947,1.46021,1.91063
PB.11257.1,39.1389,23.2875,33.7189,123.414,102.636,32.175
PB.3112.2,1.39328,4.05999,2.69312,1.42935,0.773302,0.0
PB.3113.3,3.80979,6.52243,5.61951,2.73723,2.61884,1.07217
PB.7203.1,0.0,1.58465,0.0,1.42505,0.530213,0.651225
PB.11128.4,375.205,335.438,947.547,1831.99,1207.32,489.298
PB.3369.4,1.96707,0.0,1.81342,1.00949,0.0,2.76793
PB.2143.2,5.9506,3.39585,2.74289,20.6133,28.9737,11.5133
PB.3337.3,1.45791,0.0,1.34403,1.49639,0.0,0.0
PB.3112.1,2.35073,1.3415,0.0,3.61915,0.0,1.6539
PB.3892.1,22.173,9.43102,35.6522,27.3473,29.0151,20.7459
PB.3109.2,0.0,11.3884,2.31439,6.71423,5.75232,7.94833
PB.4243.14,1.28589,0.758886,0.613235,0.313752,2.59438,0.869486
PB.6496.4,0.0,2.00002,0.646182,0.359715,0.401514,0.493153
PB.3108.6,0.0,5.00915,2.02596,3.20303,2.49994,0.0
PB.3702.9,0.0,2.17464,0.0,0.483713,0.590286,0.0
PB.3108.5,111.882,71.9413,136.865,161.71,155.395,51.4159
PB.3108.4,3.80689,0.616255,4.97762,2.773,4.79405,2.7825
PB.3108.2,3.08273,0.535361,1.73344,2.41363,1.74646,1.54294
PB.6427.3,1.84103,1.05062,4.24305,0.472402,0.527296,7.12406
PB.1855.3,0.0,1.01049,0.0,1.82465,2.05989,0.0
PB.7587.5,1.30645,1.97902,0.911222,1.85072,2.09658,4.49692
PB.584.7,6.45352,0.920711,1.48735,0.0,0.924188,1.13512
PB.6025.4,3.50078,1.08708,0.0,0.962518,1.03968,0.0
PB.3107.3,1.32051,0.753581,0.0,0.67768,0.0,0.0
PB.10689.35,2.28966,4.8097,2.31156,0.0,0.0,0.0
PB.3858.7,3.68621,3.15449,2.64858,7.32245,6.23948,5.18686
PB.6971.3,14.2692,15.7086,13.9405,25.0624,11.47,24.1703
PB.8521.1,4.89456,0.0,0.0,10.5416,2.93751,6.88581
PB.3788.4,0.0,0.982332,0.0,4.26119,0.858924,0.0
PB.6209.4,5.27785,7.63583,3.02915,6.59484,5.12941,4.34115
PB.3104.6,36.7233,71.289,25.4027,59.1703,42.635,32.0811
PB.3104.3,0.0,4.03903,3.77033,6.27013,2.75217,3.20421
PB.3104.2,0.855886,0.591302,0.0,0.470278,1.01305,0.0
PB.11826.3,186.769,190.673,192.981,411.68,419.712,202.906
PB.4054.2,0.0,0.833174,1.32832,4.72573,3.32276,0.0
PB.6360.5,0.0,1.4333,1.15772,1.61931,5.03738,1.34279
PB.3103.1,0.0,0.872931,2.11525,0.785009,0.0,0.538105
PB.3101.7,0.0,0.0,3.64822,3.04532,3.90299,1.40924
PB.10233.9,0.0,0.797317,0.0,0.376082,0.524242,0.0
PB.1927.3,6.95261,4.77905,5.002,13.0747,9.786,14.521
PB.4282.3,0.0,0.0,2.77744,11.8324,5.62357,1.82629
PB.3871.14,0.0,1.84351,0.0,1.65783,1.85048,2.27282
PB.4702.20,2.80681,1.69745,0.663549,0.37841,0.424098,1.02805
PB.3100.11,1.02013,1.01187,7.92731,0.406325,3.72142,0.0
PB.11090.5,0.903057,1.51797,0.0,0.0,1.52016,1.88083
PB.3100.9,1.62882,2.02995,3.0013,0.0,1.42905,5.76651
PB.8296.4,2.49629,2.7156,2.06229,3.38779,1.3278,0.0
PB.11036.2,8.2806,5.40059,11.996,8.52704,10.3184,4.87003
PB.3100.6,27.9457,5.73455,0.0,25.0523,0.0,7.55699
PB.3100.4,1.56265,0.0,2.95915,0.0,4.37317,3.01691
PB.9997.1,49.9317,95.2641,71.4281,154.632,93.6385,144.11
PB.610.3,2.36207,0.518046,0.833663,0.0,0.474465,0.62313
PB.3381.2,0.0,0.531853,1.71835,0.0,0.533861,1.31141
PB.1522.4,5.29118,4.405,3.13689,3.05151,1.185,5.03223
PB.6335.25,3.70716,1.76021,4.09628,0.801752,0.298305,2.80661
PB.1313.2,1.26125,1.6997,0.0,1.52851,1.13741,0.0
PB.2240.5,1.33539,0.761809,1.23108,2.05555,0.0,0.0
PB.3805.3,0.0,1.23315,4.00069,3.33078,2.20776,2.95026
PB.3095.14,0.0,0.0,1.95541,0.362845,0.405007,0.0
PB.2206.2,11.7007,7.91172,23.8925,47.1117,53.8741,12.9364
PB.446.3,0.452503,1.12933,0.430914,0.511381,0.557365,1.34153
PB.3114.1,34.9925,41.4299,28.805,60.8426,54.9341,36.2183
PB.10782.1,5.07775,5.79547,0.0,5.21175,3.87824,5.95422
PB.10768.7,2.84805,0.0,1.88754,3.41679,1.45331,1.09028
PB.978.26,0.0,0.278951,0.450628,0.0,0.560008,0.34391
PB.7934.6,0.0,7.86071,0.0,6.12471,2.89555,2.6363
PB.2748.16,0.883427,0.512764,0.0,1.37105,0.0,0.607785
PB.3844.4,2.95703,5.03056,1.29018,4.48756,4.64101,0.972757
PB.4892.41,4.52522,0.976086,1.59779,1.93399,0.982731,0.0
PB.5515.1,83.9306,99.2936,110.588,67.2641,53.3681,82.5421
PB.8210.4,0.0,4.6171,6.60134,1.76336,0.0,6.16316
PB.1638.5,2.21535,7.88755,1.94598,11.3741,17.361,6.73775
PB.251.17,5.62205,21.116,21.1814,43.9625,27.8001,11.8305
PB.1867.1,0.0,0.0,1.56108,4.07992,2.6806,0.0
PB.6496.3,0.0,2.69133,0.0,3.1091,1.15638,4.26095
PB.10678.5,0.0,4.44156,0.0,1.46475,1.77749,0.0
PB.9901.3,5.35693,4.89414,15.4144,2.09937,1.31189,8.38457
PB.11571.17,0.0,0.48081,1.55347,0.433212,0.967786,1.77663
PB.3092.6,2.68656,3.12937,1.82781,4.67348,6.06197,2.84626
PB.3092.1,5.72695,1.73921,5.27961,3.87127,4.37408,3.98529
PB.4516.4,3.39831,0.0,0.0,1.31329,2.43331,1.19547
PB.6532.1,0.661024,1.13169,1.21878,0.0,0.0,1.39522
PB.3091.11,0.647334,1.02013,0.0,0.663363,0.0,0.0
PB.8856.22,1.82652,0.524683,0.855063,1.40929,0.0,0.638946
PB.11497.27,0.0,0.773327,1.8739,2.28432,1.5525,0.953413
PB.3534.1,0.0,0.541252,0.0,0.486737,1.08659,1.33459
PB.10087.1,1.45791,2.49597,1.34403,0.0,0.0,0.0
PB.6795.3,6.18613,5.65126,7.38643,3.68367,3.16521,4.98141
PB.1302.1,1.28542,0.604712,0.0,0.612782,0.0,0.0
PB.11828.1,4.35254,2.48388,2.00628,0.0,0.0,0.0
PB.7867.1,5.33322,0.0,3.27776,3.64931,5.0917,3.75228
PB.3091.4,0.0,0.667452,0.0,0.594448,0.670427,1.11766
PB.5995.7,1.67947,0.0,1.54099,2.57735,2.86543,2.36657
PB.10998.1,0.0,0.0,2.39471,1.99962,0.743993,0.913796
PB.3090.6,0.0,6.87653,0.0,4.05344,5.69004,1.63016
PB.3090.5,5.7992,4.18398,1.463,6.15485,9.94999,2.69639
PB.8823.15,4.35616,4.04792,1.30783,5.82433,4.158,4.99056
PB.3090.3,0.778968,0.0,0.0,0.835299,0.818716,0.0
PB.3090.2,51.9004,79.7338,53.2711,67.3089,62.2655,74.1528
PB.6586.1,11.5381,7.15703,7.39952,7.7234,11.7819,7.05896
PB.3090.1,1.66029,0.791075,0.714207,0.328465,1.04417,0.0
PB.4963.4,0.0,0.0,2.3041,0.38505,0.434953,0.0
PB.6311.6,3.33327,1.31718,1.0295,0.0,0.636463,0.781724
PB.3122.38,6.27208,18.7913,5.78215,17.7034,17.9641,9.05764
PB.3088.6,3.66545,4.18354,1.68956,0.0,0.0,2.57888
PB.3069.1,2.1961,0.0,3.00666,0.57132,0.0,0.0
PB.2193.8,3.82712,0.641321,3.86619,1.04564,2.98496,2.54506
PB.3087.3,1.48586,2.06284,2.07214,0.877207,1.74195,0.557589
PB.3086.1,32.1477,85.3692,78.2513,99.3759,84.0431,149.548
PB.1938.8,2.14126,8.3754,3.14453,11.7526,10.6605,5.09199
PB.1478.3,0.853657,2.02726,0.846425,1.03168,0.505114,0.0
PB.3083.1,0.651337,1.1151,0.600459,0.0,0.0,0.0
PB.1214.2,6.82296,8.53296,8.83252,3.44001,10.1558,5.10815
PB.3079.1,13.2738,18.3964,13.9851,27.2482,35.8456,8.00485
PB.3078.1,19.8677,15.1172,85.4735,8.49664,11.3808,25.6267
PB.4515.8,192.754,121.843,168.183,281.765,291.08,92.9129
PB.2227.7,0.0,1.03695,2.04023,1.65728,1.20238,0.0
PB.2813.1,1.88557,0.538023,0.869143,0.0,0.0,1.32662
PB.4387.2,0.0,0.591268,0.0,2.59743,0.599327,0.0
PB.6290.1,0.0,0.906824,2.92984,0.815488,1.8205,0.0
PB.9918.3,1.55984,0.0,0.0,1.54355,2.5616,0.0
PB.8363.1,0.0,3.63833,3.13041,3.42775,5.85975,1.46306
PB.7217.3,6.68989,8.98424,4.20786,6.1151,5.31304,8.96123
PB.5066.9,0.0,2.92394,2.63263,2.2173,3.89392,0.615751
PB.6511.1,16.1855,16.3258,15.2643,23.1023,24.7867,14.9035
PB.6278.1,0.0,0.966774,7.80883,1.7388,2.91128,4.76763
PB.11125.2,1.22445,3.50233,2.2576,1.25912,2.10419,0.861478
PB.8186.1,3.16514,3.54589,6.36782,13.6048,4.40834,0.715107
PB.6509.5,2.14479,0.723232,2.76057,0.0,0.736463,0.0
PB.8513.3,0.0,0.0,1.35096,0.752047,0.839435,0.0
PB.189.1,0.0,0.846415,1.57611,0.0,0.420699,0.514325
PB.1768.14,4.18356,5.99953,8.08933,4.15821,5.533,1.68296
PB.1861.4,4.12031,4.47279,0.0,2.11449,2.86469,3.86521
PB.8065.5,10.1608,11.2346,5.31757,10.3729,16.1795,10.2764
PB.3071.4,12.2311,10.3048,10.0479,13.6067,13.4615,7.14829
PB.2963.5,1.24454,0.0,1.14732,0.319344,0.0,0.0
PB.5694.3,0.0,1.3444,0.0,1.20899,0.82834,4.06939
PB.4462.1,0.0,2.93529,7.58685,1.05586,0.0,4.3426
PB.3068.1,8.84638,1.88838,2.03351,3.39602,1.3394,2.2152
PB.12055.40,1.54428,3.65476,0.0,0.782185,0.877729,0.0
PB.11054.2,1.13187,2.58371,1.04346,0.0,0.648366,0.0
PB.3689.17,2.38865,0.687529,3.47041,0.0,2.05207,2.52053
PB.3066.1,5.95149,5.79621,4.7028,6.10854,6.33133,7.17817
PB.3065.5,2.01159,0.0,1.85446,0.0,1.15229,0.0
PB.10526.3,0.0,0.567955,0.917497,0.51075,0.0,0.0
PB.3405.36,0.0,0.377568,0.0,1.10001,1.09108,0.0
PB.510.1,9.67259,13.2446,16.7894,24.4443,19.425,6.25705
PB.3065.1,5.41634,7.92205,4.14739,4.36856,8.60658,6.35359
PB.3064.7,0.0,0.0,0.939859,0.307902,2.45374,0.399297
PB.9955.1,4.4882,5.94944,3.08056,0.881249,0.0,5.22939
PB.3064.4,1.10398,0.334898,3.13939,3.72386,1.91126,3.00628
PB.3583.6,0.958313,0.944365,0.634336,1.43544,3.83063,0.0
PB.2833.2,2.29905,5.16862,0.0,9.17854,8.98663,5.71505
PB.3064.2,42.3832,51.0614,40.5197,62.8358,62.9438,35.3415
PB.10388.10,0.949845,1.25894,2.94362,2.31845,2.62134,3.08664
PB.2336.26,0.0,1.21172,0.0,0.52812,0.589488,0.724278
PB.9117.1,1.29072,3.71646,1.93926,9.20708,8.51708,6.34679
PB.7049.1,0.829026,0.473102,1.52854,0.0,0.0,1.16655
PB.437.1,1.66924,16.5613,3.07771,5.62276,11.4235,6.37224
PB.6381.3,0.0,2.23737,1.80717,1.00601,0.0,1.3792
PB.2392.2,0.0,19.4836,13.4071,10.6285,16.3914,12.6143
PB.4340.2,5.65038,17.6611,8.15285,16.3459,17.38,11.5786
PB.11897.3,0.666914,0.761179,3.0741,1.76991,1.7884,1.40765
